Data Analyst,26/11/2020,"['£22,000 per annum']",['Manchester'],"['Permanent, full-time']","[' ', 'Data Analyst - circa £22,000 + Bonus + Benefits', ' ', 'Due to continued success and expansion my client is looking to recruit a two Data Analysts to join their head office team.', ' ', 'In this role you will be reporting into and working closely with the Customer Experience Manager to assist with the businesses metering portfolio and manage key stakeholders. You will be fully supported by the business who will invest in a comprehensive  training and development plan to ensure you’re successful in your role.', ' ', 'In this role you will not only be managing company data but you will be be responsible for obtaining information from customer and suppliers.', ' ', 'The role:', ' ', ' ', 'To manage and update data flows ensuring all data sources are aligned and maintained', 'Updating all relevant systems', 'Resolving issues with incorrect information', 'Resolving data queries in a timely and effective manner', 'Requesting, removing and aligning information inline with within agreed SLA’s', 'Producing reports', ' ', 'About you:', ' ', ' ', 'Previous experience in an analyst role', 'Analytical, confident, self-motivated with excellent attention to detail', 'Able to work under pressure, manage your time effectively and work on your own initiative', 'Excellent decision making and problem-solving skills', 'Excellent communication skills at all levels', 'A desire to learn and build a career', 'Advanced Microsoft Excel skills', ' ', 'Salary up to £22,000 + Bonus + Benefits', ' ', 'North Manchester', ' ', 'Please apply immediately via the link…', ' ']",https://www.reed.co.uk//jobs/data-analyst/41449207?source=searchResults#/jobs/data-analyst-jobs-in-england
Data Analyst,19/11/2020,"['£30,000 - £35,000 per annum']",['Cheshire'],"['Permanent, full-time']","[' ', 'Data Analyst - Global Market Leader - Cheshire - Circa £35,000 + benefits + remote working ', 'Your new company', 'Prestigious opportunity with a Global Market Leader for a Data Analyst to join in a cross functional, cross divisional role in our central European support function. ', 'Your new role', 'As one of our Data Analysts you will be working in a small team responsible for:-', ' ', ' ', 'Project based feasibility studies ', 'Strategic data analysis projects', 'Developing interactive dashboards', 'KPI reporting - both operational and strategic KPIs', 'Providing a sound level of stakeholder management', 'Working at all levels within the organisation in person and remotely where needed when working with Global colleagues', ' ', ""What you'll need to succeed"", 'The successful Data Analyst will possess a combination of the following skills:-', ' ', ' ', 'Previous experience as a Data Analyst', 'Strong understanding of Microsoft Power BI, with experience in developing interactive dashboards', 'SQL knowledge (although we can provide training)', 'Advanced knowledge of Microsoft Excel.', 'Experience in providing analytical support to leadership teams, presenting clear, value-add insights and recommendations.', 'Exceptional communication skills, with the ability to engage different audiences at all levels.', 'Strong IT skills, to enable effective and efficient data collation, manipulation and reporting.', 'Knowledge of RPA automation or Supply Chain operations is advantageous but not essential', ' ', ""What you'll get in return"", 'In return you will be rewarded with ongoing career development and training. This role is due to succession planning with the intention of providing promotion.', 'What you need to do now', ""If you're interested in this role, click 'apply now' to forward an up-to-date copy of your CV, or call us now."", ""If this job isn't quite right for you but you are looking for a new position, please contact us for a confidential discussion on your career."", ' ', ""Hays Specialist Recruitment Limited acts as an employment agency for permanent recruitment and employment business for the supply of temporary workers. By applying for this job you accept the T&C's, Privacy Policy and Disclaimers which can be found at hays.co.uk"", ' ']",https://www.reed.co.uk//jobs/data-analyst/41409939?source=searchResults#/jobs/data-analyst-jobs-in-england
Data Analyst,18/11/2020,['£250.00 - £350.00 per day'],['Reading'],"['Contract, full-time']","['Data Analyst ', '| £250-£350 per day | Reading | 6-12 Months', 'Role: ', 'Data Analyst ', 'Day Rate: ', '£250-£350 per day', 'Type: ', 'Contract', 'Location: ', 'Reading', 'My client based in Reading have an urgent requirement for a ', 'Data Analyst', ' on a 6-12 month contract. The daily rate on offer is £250-£350 DOE outside IR35.', 'Key Skills:', ' ', 'Data analytics', 'Python', 'SQL', ' ', 'If you are interested in the ', 'Data Analyst', 'position, please apply with an up to date CV as soon as possible.', 'Data Analyst ', '| £250-£350 per day | Reading | 6-12 Months']",https://www.reed.co.uk//jobs/data-analyst/41405389?source=searchResults#/jobs/data-analyst-jobs-in-england
Data Analyst,03/12/2020,['£250 - £280 per annum'],['Manchester'],"['Permanent, full-time']","['Data Analyst', '£250 - £280 per day', 'Remote', 'Contract to Jan 2021', 'I am currently working with a Digital Agency who have an excellent reputation throughout the UK who are currently looking for an Data Analyst on a contract basis.', 'The role will start being fully remote, but may eventually lead to travel to Manchester City Centre.', 'The Data Analyst role is:', ' ', 'Data extraction and cleaning', 'Analysis of user behaviour', 'Investigating to identify data errors and their root cause', 'Producing reports', ' Experience needed as the Data Analyst:', ' ', 'Digital analysis tools such as Google Analytics, or Adobe Analytics', 'Data extraction tools on Excel or Google Sheets', 'Using data visualisation technologies', ' ', 'The day rate is £250-£280 per day, with the contract running through January with the view to extend.', 'If you are interested in the Data Analyst position, please apply as soon as possible as interviews will be held on short notice.', 'Premier Group are acting as an employment agency.']",https://www.reed.co.uk//jobs/data-analyst/41486856?source=searchResults#/jobs/data-analyst-jobs-in-england
Data Analyst,19/11/2020,"['£30,000 - £35,000 per annum']",['Bristol'],"['Permanent, full-time']","[' ', 'An award winning Consultancy based in Bristol is looking for a Data analyst/ engineer to join their rapidly expanding data team to work alongside the other Analyst and Developers to take care of all things data across the business.', ' ', 'Requirements for this Data Analyst role:', ' ', ' ', '2+ years experience within Data', 'Strong SQL proficiency', 'Experience with R or Python', 'Experience in: PostgreSQL or MongoDB', 'As a minimum - Educated to degree level in a Technical subject', ' ', 'Desirable skills for this Data Analyst role: ', ' ', ' ', 'Knowledge of Cloud based technologies e.g. BigQuery, Redshift, Snowflake etc', 'Knowledge of ETL tools', 'Data Warehousing and Data Modelling experience', 'Preferably educated to a higher level- Masters or Phd', ' ', 'The role is paying ', '£30,000 - £35,000 ', 'depending on experience, with initial remote interviews taking place ASAP.', ' ', 'If this role is of interest or you require more information, please get in touch with an updated CV to or call on to discuss further.', 'We also offer a referral fee for successful placement, so if someone you know is suitable, please also get in touch.', ' ']",https://www.reed.co.uk//jobs/data-analyst/41412507?source=searchResults#/jobs/data-analyst-jobs-in-england
Data Analyst,19/11/2020,['Competitive salary'],['Liverpool'],"['Permanent, full-time']","[' ', 'Human Recognition Systems ', 'have an exciting opportunity for a', 'Data Analyst ', 'to join our team in ', 'Liverpool. ', 'You will join us on a full time, permanent basis and in return, you will receive a', ' competitive salary, ', 'depending on experience.', ' ', 'We are an extraordinary technology brand looking for extraordinary people.', ' ', 'From humble beginnings, Human Recognition Systems has risen to become a global leader, providing state-of-the-art digital identity solutions to some of world’s most demanding workplaces. Our customers, including major organisations like airports and construction  companies, expect an unparalleled level of innovation and quality from our products and services.', ' ', 'From our employees, we expect commitment, trust and imagination to be your driving forces. In return, you can expect to play a key role in our story and join a dynamic market leader at a crucial stage of its development. At Human Recognition Systems, you  can expect more.', ' ', 'In return as our', 'Data Analyst ', 'you will receive the following benefits: ', ' ', '- 24 days holidays, increasing with service', '- Subsidised gym memberships', '- Study Assistance', '- Life Assurance and Critical Illness Cover', '- Recruitment Bounty', ' ', 'What does a ', 'Data Analyst ', 'do?', ' ', 'As our ', 'Data Analyst,', ' you will be working closely with the Business Analyst, you will help to define reporting requirements across all departments, reporting on financials, service, product utilisation, and customer satisfaction as well as  identifying trends through insightful analysis of the data. The need to be agile is key as the business is constantly changing, so a project orientated mind is essential with the ability to be proactive.', ' ', '- Preparing reports for internal and external audiences using business analytics reporting tools, creating data dashboards, graphs, and visualisations', '- Communicating data insights to the directors, team managers and the wider team to ensure the most important metrics are made aware of in the company', '- Monitoring and auditing data quality', '- Identifying, evaluating, and implementing services and tools to support data validation and cleansing', '- Liaising with internal and external clients to fully understand data content', '- Identifying areas to increase efficiency and automation of processes', '- Setting up and maintaining automated data processes', ' ', 'Our ideal ', 'Data Analyst', ':', ' ', '- At least 3 years’ experience in a similar position', '- A degree or qualification in a data related subject', '- Significant experience using Microsoft Power BI to build clear graphical visualisations', '- Strong knowledge of relational databases and demonstrable SQL skills', '- Knowledge and experience in ETL processes', '- Awareness around data security and GDPR', '- Excellent numerical, analytical, verbal, and written communication skills', '- Exceptional self-motivation, persistence, and diligence', '- Experience with business CRMs (e.g. Salesforce, Hubspot) would be desirable', ' ', 'If you feel you have the necessary skills and experience to be successful in this ', 'Data Analyst ', ""role click '"", 'apply’', ' today. We’d love to hear from you!', ' ']",https://www.reed.co.uk//jobs/data-analyst/41408699?source=searchResults#/jobs/data-analyst-jobs-in-england
Data Analyst,08/12/2020,"['£20,000 per annum']",['Witney'],"['Permanent, full-time']","[' ', 'Experienced Data Analyst required for a great organisation based in Oxfordshire, my client a specialist within their field are seeking a Data Analyst with a geographical background to join their expanding team.', ' ', 'As Data Analyst you will be responsible for:', ' ', ' ', 'Capturing relevant data', 'Processing, analysing, and presenting data to clients and customers', 'Interpreting 3D data', 'Assisting other departments with ad-hoc support', ' ', 'Skills and Experience required:', ' ', ' ', 'Proficient with MATLAB or Python', 'Data visualisation software', 'AutoCAD', 'SQL skills experience is highly beneficial', 'Excellent communication and organisational skills', 'Strong attention to detail', ' ', 'This is a great opportunity for an experienced Data Analyst to join a great organisation going through exciting growth. If this is of interest please contact us as soon as possible.', ' ', 'Please note:', ' Only candidates with the relevant skills and experience will be contacted regarding this position. If you do not hear back from us within 5 days you have unfortunately been unsuccessful in your application for this  position, however we may contact you in the future to discuss other opportunities.', ' ', 'Please note', "" that no terminology in this advert is intended to discriminate on the grounds of a person's gender, marital status, race, religion, colour, age, disability or sexual orientation. Every candidate will be assessed  only in accordance with their merits, qualifications and abilities to perform the duties of the job."", ' ']",https://www.reed.co.uk//jobs/data-analyst/41313383?source=searchResults#/jobs/data-analyst-jobs-in-england
Data Analyst,11/12/2020,['£500.00 - £600.00 per day'],['London'],"['Contract, full-time']","[' ', 'Data Analyst HR Systems SQL XML', 'Data Analyst - (Vendor systems)', ""Key Responsibilities We are looking for a data analyst who can work with multiple vendor systems. You'll be required to map data from one system to another, properly document and then gather requirements for our developers for future integrations. The vendor  systems we use internally include Success Factors, Resource Link, Trading Hub and Transwatch prior experience of these would be highly beneficial."", ""You will work closely with the developers as they work on integrations of the above systems. Prior experience in hands on integration is not essential. What we are really looking for is a strong Systems Analyst who can work closely with the business to understand  the data kept within our vendor systems and work closely with the development team with future integrations. A good understanding of HR data (within Investment management) would be beneficial. To be successful in this team you'll have SQL scripting skills  combined with prior XML experience."", 'What you need to do now', ""If you're interested in this role, click 'apply now' to forward an up-to-date copy of your CV, or call us now."", ""If this job isn't quite right for you but you are looking for a new position, please contact us for a confidential discussion on your career."", ' ', ""Hays Specialist Recruitment Limited acts as an employment agency for permanent recruitment and employment business for the supply of temporary workers. By applying for this job you accept the T&C's, Privacy Policy and Disclaimers which can be found at hays.co.uk"", ' ']",https://www.reed.co.uk//jobs/data-analyst/41551490?source=searchResults#/jobs/data-analyst-jobs-in-england
Data Analyst,03/12/2020,"['£45,000 per annum']",['London'],"['Permanent, full-time']","[' ', 'Data Analyst', ' ', '£45,000 + Benefits ', ' ', 'London', ' ', 'This exciting opportunity will allow you to to utilise and further develop both your analytical and client management skills. You will play a key part in delivering analytical value and insights to stakeholders in a technical community.', ' ', 'The Company', ' ', 'This company is a global presence working across multiple products and is known to be one of the UK largest retailers! ', ' ', 'The Role', ' ', 'As a Data Analyst, you can expect to be working with large data sets providing advanced analytics whilst supporting playing a key part in delivering analytical insights', ' ', 'Responsibilities:', ' ', ' ', 'Delve into customer behaviour and to help shape improvements via SQL ', 'Develop predictive and customer segmentation models via Python ', 'Undertake regular loyalty programme analysis', 'Presenting insights to key business stakeholders', ' ', 'Skills and Experience', ' ', 'To qualify for this Data Analyst role, you will need:', ' ', ' ', 'Advanced analytics and programming for models through Python', 'Commercial experience in a similar data analytics role ', 'Hands-on experience of writing complex queries in SQL ', ' ', 'HOW TO APPLY: ', 'Please register your interest by sending your CV to Sean via the Apply link on this page.', ' ']",https://www.reed.co.uk//jobs/data-analyst/41492476?source=searchResults#/jobs/data-analyst-jobs-in-england
Data Analyst,09/12/2020,"['£25,000 - £30,000 per annum']",['Crawley'],"['Permanent, full-time']","[' ', 'This is an excellent opportunity for an experienced Data Analyst to take a newly created position within a well-established and highly reputable organisation in the Uckfield area of Sussex paying up to £30,000. Please note – due to the current Covid19 situation  this role will have work from home options and flexibility.', ' ', 'To be considered for this position you will have a solid background in data analysis, with strong Excel and SQL skills. Any further experience with Power BI, MS SharePoint, &/or MS Dynamics 365 would be highly beneficial but NOT essential.', ' ', 'You will be responsible for analysing, profiling and validating data to identify position data quality issues, and proactively suggest improvements to process.', ' ', 'Monthly reporting will include all information regarding data quality breaches, data exception requests, and data accuracy percentages.', ' ', 'Your core responsibility will be to support the functions of the Global Data & Analytics team. This will include:', ' ', ' ', 'Data governance', 'Data quality & data quality breaches', 'Data reporting & dashboard management', 'Data interrogation', 'Data cleansing', 'Data policies & procedures', ' ', 'This is a fantastic opportunity for a Data Analyst to join a global firm in their dedicated Global Data & Analytics team. If you are a confident and outgoing Data Analyst with strong Excel and SQL skills and you are looking for a new challenge, please send  me your details immediately.', ' ', 'Based in Uckfield my client has onsite parking and is commutable from Brighton, Seaford, Eastbourne, Bexhill, Hailsham, Lewes, Burgess Hill. Haywards Heath, Crawley, East Grinstead, Crowborough, and Tunbridge Wells.', ' ']",https://www.reed.co.uk//jobs/data-analyst/41528603?source=searchResults#/jobs/data-analyst-jobs-in-england
